Original_ID	Uniprot_ID	Structure_Alphafold	Source
Q9NPI1	Q9NPI1	../datasets/Structures/Q9NPI1.pdb	alphafold
Q9NPI1	Q9NPI1	../datasets/Structures/Q9NPI1.pdb	alphafold
Q9NPI1	Q9NPI1	../datasets/Structures/Q9NPI1.pdb	alphafold
Q9NPI1	Q9NPI1	../datasets/Structures/Q9NPI1.pdb	alphafold
Q9H0E9	Q9H0E9	../datasets/Structures/Q9H0E9.pdb	alphafold
Q9H8M2	Q9H8M2	../datasets/Structures/Q9H8M2.pdb	alphafold
Q5VTR2	Q5VTR2	../datasets/Structures/Q5VTR2.pdb	alphafold
Q92994	Q92994	../datasets/Structures/Q92994.pdb	alphafold
Q8WY22	Q8WY22	../datasets/Structures/Q8WY22.pdb	alphafold
Q9BX63	Q9BX63	../datasets/Structures/Q9BX63.pdb	alphafold
Q8WUW1	Q8WUW1	../datasets/Structures/Q8WUW1.pdb	alphafold
Q9HCU9	Q9HCU9	../datasets/Structures/Q9HCU9.pdb	alphafold
Q5VW32	Q5VW32	../datasets/Structures/Q5VW32.pdb	alphafold
Q6RI45	Q6RI45	../datasets/Structures/Q6RI45.pdb	alphafold
Q96G97	Q96G97	../datasets/Structures/Q96G97.pdb	alphafold
Q9NW68	Q9NW68	../datasets/Structures/Q9NW68.pdb	alphafold
Q5W0U4	Q5W0U4	../datasets/Structures/Q5W0U4.pdb	alphafold
Q10589	Q10589	../datasets/Structures/Q10589.pdb	alphafold
O14981	O14981	../datasets/Structures/O14981.pdb	alphafold
Q9H0C5	Q9H0C5	../datasets/Structures/Q9H0C5.pdb	alphafold
Q9H0C5	Q9H0C5	../datasets/Structures/Q9H0C5.pdb	alphafold
Q9H0C5	Q9H0C5	../datasets/Structures/Q9H0C5.pdb	alphafold
Q9H0C5	Q9H0C5	../datasets/Structures/Q9H0C5.pdb	alphafold
Q9H0C5	Q9H0C5	../datasets/Structures/Q9H0C5.pdb	alphafold
Q9H0C5	Q9H0C5	../datasets/Structures/Q9H0C5.pdb	alphafold
Q9BSF8	Q9BSF8	../datasets/Structures/Q9BSF8.pdb	alphafold
Q9BX70	Q9BX70	../datasets/Structures/Q9BX70.pdb	alphafold
Q9BX70	Q9BX70	../datasets/Structures/Q9BX70.pdb	alphafold
Q9Y2F9	Q9Y2F9	../datasets/Structures/Q9Y2F9.pdb	alphafold
P20290	P20290	../datasets/Structures/P20290.pdb	alphafold
Q06187	Q06187	../datasets/Structures/Q06187.pdb	alphafold
Q06187	Q06187	../datasets/Structures/Q06187.pdb	alphafold
Q06187	Q06187	../datasets/Structures/Q06187.pdb	alphafold
Q06187	Q06187	../datasets/Structures/Q06187.pdb	alphafold
Q7KYR7	Q7KYR7	../datasets/Structures/Q7KYR7.pdb	alphafold
Q7KYR7	Q7KYR7	../datasets/Structures/Q7KYR7.pdb	alphafold
Q7KYR7	Q7KYR7	../datasets/Structures/Q7KYR7.pdb	alphafold
Q7KYR7	Q7KYR7	../datasets/Structures/Q7KYR7.pdb	alphafold
Q7KYR7	Q7KYR7	../datasets/Structures/Q7KYR7.pdb	alphafold
Q7KYR7	Q7KYR7	../datasets/Structures/Q7KYR7.pdb	alphafold
Q8WVV5	Q8WVV5	../datasets/Structures/Q8WVV5.pdb	alphafold
O00481	O00481	../datasets/Structures/O00481.pdb	alphafold
Q5T2E6	Q5T2E6	../datasets/Structures/Q5T2E6.pdb	alphafold
Q96A22	Q96A22	../datasets/Structures/Q96A22.pdb	alphafold
Q9H3H3	Q9H3H3	../datasets/Structures/Q9H3H3.pdb	alphafold
Q53FT3	Q53FT3	../datasets/Structures/Q53FT3.pdb	alphafold
Q9BUA3	Q9BUA3	../datasets/Structures/Q9BUA3.pdb	alphafold
Q99622	Q99622	../datasets/Structures/Q99622.pdb	alphafold
Q7Z3D6	Q7Z3D6	../datasets/Structures/Q7Z3D6.pdb	alphafold
Q9H972	Q9H972	../datasets/Structures/Q9H972.pdb	alphafold
Q96GQ5	Q96GQ5	../datasets/Structures/Q96GQ5.pdb	alphafold
Q6PH81	Q6PH81	../datasets/Structures/Q6PH81.pdb	alphafold
Q96GS4	Q96GS4	../datasets/Structures/Q96GS4.pdb	alphafold
Q9HAS0	Q9HAS0	../datasets/Structures/Q9HAS0.pdb	alphafold
Q53F19	Q53F19	../datasets/Structures/Q53F19.pdb	alphafold
Q9NSK7	Q9NSK7	../datasets/Structures/Q9NSK7.pdb	alphafold
Q9UNZ5	Q9UNZ5	../datasets/Structures/Q9UNZ5.pdb	alphafold
Q5BKX5	Q5BKX5	../datasets/Structures/Q5BKX5.pdb	alphafold
Q9BXJ4	Q9BXJ4	../datasets/Structures/Q9BXJ4.pdb	alphafold
Q9BXJ0	Q9BXJ0	../datasets/Structures/Q9BXJ0.pdb	alphafold
Q9NZP8	Q9NZP8	../datasets/Structures/Q9NZP8.pdb	alphafold
Q6ZSJ8	Q6ZSJ8	../datasets/Structures/Q6ZSJ8.pdb	alphafold
Q8NDD1	Q8NDD1	../datasets/Structures/Q8NDD1.pdb	alphafold
Q9BV19	Q9BV19	../datasets/Structures/Q9BV19.pdb	alphafold
P06681	P06681	../datasets/Structures/P06681.pdb	alphafold
Q9GZN8	Q9GZN8	../datasets/Structures/Q9GZN8.pdb	alphafold
P57076	P57076	../datasets/Structures/P57076.pdb	alphafold
Q9Y426	Q9Y426	../datasets/Structures/Q9Y426.pdb	alphafold
Q86YS7	Q86YS7	../datasets/Structures/Q86YS7.pdb	alphafold
P01024	P01024	../datasets/Structures/P01024.pdb	alphafold
Q6GPH4	Q6GPH4	../datasets/Structures/Q6GPH4.pdb	alphafold
P04003	P04003	../datasets/Structures/P04003.pdb	alphafold
P20851	P20851	../datasets/Structures/P20851.pdb	alphafold
Q9NWY4	Q9NWY4	../datasets/Structures/Q9NWY4.pdb	alphafold
Q8N8J7	Q8N8J7	../datasets/Structures/Q8N8J7.pdb	alphafold
Q49AR2	Q49AR2	../datasets/Structures/Q49AR2.pdb	alphafold
Q7Z6I8	Q7Z6I8	../datasets/Structures/Q7Z6I8.pdb	alphafold
Q6NTE8	Q6NTE8	../datasets/Structures/Q6NTE8.pdb	alphafold
A6NDU8	A6NDU8	../datasets/Structures/A6NDU8.pdb	alphafold
Q9H6K1	Q9H6K1	../datasets/Structures/Q9H6K1.pdb	alphafold
Q8N4J0	Q8N4J0	../datasets/Structures/Q8N4J0.pdb	alphafold
Q96LT7	Q96LT7	../datasets/Structures/Q96LT7.pdb	alphafold
P00915	P00915	../datasets/Structures/P00915.pdb	alphafold
P00915	P00915	../datasets/Structures/P00915.pdb	alphafold
Q8N1Q1	Q8N1Q1	../datasets/Structures/Q8N1Q1.pdb	alphafold
Q8N1Q1	Q8N1Q1	../datasets/Structures/Q8N1Q1.pdb	alphafold
Q8N1Q1	Q8N1Q1	../datasets/Structures/Q8N1Q1.pdb	alphafold
Q8N1Q1	Q8N1Q1	../datasets/Structures/Q8N1Q1.pdb	alphafold
Q8N1Q1	Q8N1Q1	../datasets/Structures/Q8N1Q1.pdb	alphafold
Q9ULX7	Q9ULX7	../datasets/Structures/Q9ULX7.pdb	alphafold
Q9H8G2	Q9H8G2	../datasets/Structures/Q9H8G2.pdb	alphafold
Q9Y6J0	Q9Y6J0	../datasets/Structures/Q9Y6J0.pdb	alphafold
Q9BTV7	Q9BTV7	../datasets/Structures/Q9BTV7.pdb	alphafold
Q5VU97	Q5VU97	../datasets/Structures/Q5VU97.pdb	alphafold
P54289	P54289	../datasets/Structures/P54289.pdb	alphafold
P54289	P54289	../datasets/Structures/P54289.pdb	alphafold
Q9NY47	Q9NY47	../datasets/Structures/Q9NY47.pdb	alphafold
Q7Z3S7	Q7Z3S7	../datasets/Structures/Q7Z3S7.pdb	alphafold
Q9BY67	Q9BY67	../datasets/Structures/Q9BY67.pdb	alphafold
Q9BY67	Q9BY67	../datasets/Structures/Q9BY67.pdb	alphafold
Q9BY67	Q9BY67	../datasets/Structures/Q9BY67.pdb	alphafold
Q8NFZ8	Q8NFZ8	../datasets/Structures/Q8NFZ8.pdb	alphafold
Q86UW7	Q86UW7	../datasets/Structures/Q86UW7.pdb	alphafold
P05937	P05937	../datasets/Structures/P05937.pdb	alphafold
Q9P1Z2	Q9P1Z2	../datasets/Structures/Q9P1Z2.pdb	alphafold
Q13137	Q13137	../datasets/Structures/Q13137.pdb	alphafold
O43852	O43852	../datasets/Structures/O43852.pdb	alphafold
Q16566	Q16566	../datasets/Structures/Q16566.pdb	alphafold
Q16566	Q16566	../datasets/Structures/Q16566.pdb	alphafold
Q8N5S9	Q8N5S9	../datasets/Structures/Q8N5S9.pdb	alphafold
Q8N5S9	Q8N5S9	../datasets/Structures/Q8N5S9.pdb	alphafold
Q8N5S9	Q8N5S9	../datasets/Structures/Q8N5S9.pdb	alphafold
Q8N5S9	Q8N5S9	../datasets/Structures/Q8N5S9.pdb	alphafold
Q8N5S9	Q8N5S9	../datasets/Structures/Q8N5S9.pdb	alphafold
Q8N5S9	Q8N5S9	../datasets/Structures/Q8N5S9.pdb	alphafold
Q8N5S9	Q8N5S9	../datasets/Structures/Q8N5S9.pdb	alphafold
Q96RR4	Q96RR4	../datasets/Structures/Q96RR4.pdb	alphafold
P49069	P49069	../datasets/Structures/P49069.pdb	alphafold
Q9P1Y5	Q9P1Y5	../datasets/Structures/Q9P1Y5.pdb	alphafold
P27824	P27824	../datasets/Structures/P27824.pdb	alphafold
P40121	P40121	../datasets/Structures/P40121.pdb	alphafold
O75808	O75808	../datasets/Structures/O75808.pdb	alphafold
O15484	O15484	../datasets/Structures/O15484.pdb	alphafold
Q14444	Q14444	../datasets/Structures/Q14444.pdb	alphafold
Q5EG05	Q5EG05	../datasets/Structures/Q5EG05.pdb	alphafold
Q9BX69	Q9BX69	../datasets/Structures/Q9BX69.pdb	alphafold
Q9Y2G2	Q9Y2G2	../datasets/Structures/Q9Y2G2.pdb	alphafold
Q9H257	Q9H257	../datasets/Structures/Q9H257.pdb	alphafold
Q9Y2V2	Q9Y2V2	../datasets/Structures/Q9Y2V2.pdb	alphafold
Q86X55	Q86X55	../datasets/Structures/Q86X55.pdb	alphafold
O15234	O15234	../datasets/Structures/O15234.pdb	alphafold
Q6P4E1	Q6P4E1	../datasets/Structures/Q6P4E1.pdb	alphafold
Q8NG31	Q8NG31	../datasets/Structures/Q8NG31.pdb	alphafold
Q96PB1	Q96PB1	../datasets/Structures/Q96PB1.pdb	alphafold
P42575	P42575	../datasets/Structures/P42575.pdb	alphafold
P20810	P20810	../datasets/Structures/P20810.pdb	alphafold
Q86V15	Q86V15	../datasets/Structures/Q86V15.pdb	alphafold
Q03135	Q03135	../datasets/Structures/Q03135.pdb	alphafold
P51636	P51636	../datasets/Structures/P51636.pdb	alphafold
Q9BPX6	Q9BPX6	../datasets/Structures/Q9BPX6.pdb	alphafold
O43439	O43439	../datasets/Structures/O43439.pdb	alphafold
O75081	O75081	../datasets/Structures/O75081.pdb	alphafold
Q9ULV8	Q9ULV8	../datasets/Structures/Q9ULV8.pdb	alphafold
Q75N03	Q75N03	../datasets/Structures/Q75N03.pdb	alphafold
P35520	P35520	../datasets/Structures/P35520.pdb	alphafold
P83916	P83916	../datasets/Structures/P83916.pdb	alphafold
P83916	P83916	../datasets/Structures/P83916.pdb	alphafold
P83916	P83916	../datasets/Structures/P83916.pdb	alphafold
P83916	P83916	../datasets/Structures/P83916.pdb	alphafold
P83916	P83916	../datasets/Structures/P83916.pdb	alphafold
P83916	P83916	../datasets/Structures/P83916.pdb	alphafold
P83916	P83916	../datasets/Structures/P83916.pdb	alphafold
P83916	P83916	../datasets/Structures/P83916.pdb	alphafold
Q14781	Q14781	../datasets/Structures/Q14781.pdb	alphafold
Q13185	Q13185	../datasets/Structures/Q13185.pdb	alphafold
Q8IX12	Q8IX12	../datasets/Structures/Q8IX12.pdb	alphafold
Q8IX12	Q8IX12	../datasets/Structures/Q8IX12.pdb	alphafold
Q8IX12	Q8IX12	../datasets/Structures/Q8IX12.pdb	alphafold
Q8IX12	Q8IX12	../datasets/Structures/Q8IX12.pdb	alphafold
Q8IX12	Q8IX12	../datasets/Structures/Q8IX12.pdb	alphafold
Q8IX12	Q8IX12	../datasets/Structures/Q8IX12.pdb	alphafold
Q8IX12	Q8IX12	../datasets/Structures/Q8IX12.pdb	alphafold
Q8IX12	Q8IX12	../datasets/Structures/Q8IX12.pdb	alphafold
Q8IX12	Q8IX12	../datasets/Structures/Q8IX12.pdb	alphafold
Q8IX12	Q8IX12	../datasets/Structures/Q8IX12.pdb	alphafold
Q8N163	Q8N163	../datasets/Structures/Q8N163.pdb	alphafold
Q96ES7	Q96ES7	../datasets/Structures/Q96ES7.pdb	alphafold
Q96A19	Q96A19	../datasets/Structures/Q96A19.pdb	alphafold
Q96LW4	Q96LW4	../datasets/Structures/Q96LW4.pdb	alphafold
Q96NT0	Q96NT0	../datasets/Structures/Q96NT0.pdb	alphafold
Q8IWD4	Q8IWD4	../datasets/Structures/Q8IWD4.pdb	alphafold
Q8WUD4	Q8WUD4	../datasets/Structures/Q8WUD4.pdb	alphafold
Q96CT7	Q96CT7	../datasets/Structures/Q96CT7.pdb	alphafold
Q96EE4	Q96EE4	../datasets/Structures/Q96EE4.pdb	alphafold
Q96BQ5	Q96BQ5	../datasets/Structures/Q96BQ5.pdb	alphafold
Q96JG6	Q96JG6	../datasets/Structures/Q96JG6.pdb	alphafold
Q6PK04	Q6PK04	../datasets/Structures/Q6PK04.pdb	alphafold
Q6ZUS6	Q6ZUS6	../datasets/Structures/Q6ZUS6.pdb	alphafold
Q7Z3E2	Q7Z3E2	../datasets/Structures/Q7Z3E2.pdb	alphafold
Q8N300	Q8N300	../datasets/Structures/Q8N300.pdb	alphafold
Q8IWP9	Q8IWP9	../datasets/Structures/Q8IWP9.pdb	alphafold
Q9Y592	Q9Y592	../datasets/Structures/Q9Y592.pdb	alphafold
Q8N8E3	Q8N8E3	../datasets/Structures/Q8N8E3.pdb	alphafold
Q9NXE8	Q9NXE8	../datasets/Structures/Q9NXE8.pdb	alphafold
Q8IVM0	Q8IVM0	../datasets/Structures/Q8IVM0.pdb	alphafold
Q9Y3C0	Q9Y3C0	../datasets/Structures/Q9Y3C0.pdb	alphafold
Q9H0G5	Q9H0G5	../datasets/Structures/Q9H0G5.pdb	alphafold
Q9Y2R0	Q9Y2R0	../datasets/Structures/Q9Y2R0.pdb	alphafold
Q9Y6R9	Q9Y6R9	../datasets/Structures/Q9Y6R9.pdb	alphafold
A1A5D9	A1A5D9	../datasets/Structures/A1A5D9.pdb	alphafold
Q9Y2S6	Q9Y2S6	../datasets/Structures/Q9Y2S6.pdb	alphafold
Q8N954	Q8N954	../datasets/Structures/Q8N954.pdb	alphafold
Q9H0W5	Q9H0W5	../datasets/Structures/Q9H0W5.pdb	alphafold
Q8N4S0	Q8N4S0	../datasets/Structures/Q8N4S0.pdb	alphafold
Q86UT8	Q86UT8	../datasets/Structures/Q86UT8.pdb	alphafold
Q15834	Q15834	../datasets/Structures/Q15834.pdb	alphafold
A6NKD9	A6NKD9	../datasets/Structures/A6NKD9.pdb	alphafold
Q3V6T2	Q3V6T2	../datasets/Structures/Q3V6T2.pdb	alphafold
A6NC98	A6NC98	../datasets/Structures/A6NC98.pdb	alphafold
Q9Y3X0	Q9Y3X0	../datasets/Structures/Q9Y3X0.pdb	alphafold
Q96AQ8	Q96AQ8	../datasets/Structures/Q96AQ8.pdb	alphafold
Q53HC0	Q53HC0	../datasets/Structures/Q53HC0.pdb	alphafold
Q96F63	Q96F63	../datasets/Structures/Q96F63.pdb	alphafold
Q96EA4	Q96EA4	../datasets/Structures/Q96EA4.pdb	alphafold
Q8TD31	Q8TD31	../datasets/Structures/Q8TD31.pdb	alphafold
P78556	P78556	../datasets/Structures/P78556.pdb	alphafold
P13501	P13501	../datasets/Structures/P13501.pdb	alphafold
Q9BSQ5	Q9BSQ5	../datasets/Structures/Q9BSQ5.pdb	alphafold
P20248	P20248	../datasets/Structures/P20248.pdb	alphafold
P14635	P14635	../datasets/Structures/P14635.pdb	alphafold
P24863	P24863	../datasets/Structures/P24863.pdb	alphafold
P24385	P24385	../datasets/Structures/P24385.pdb	alphafold
P24385	P24385	../datasets/Structures/P24385.pdb	alphafold
P24385	P24385	../datasets/Structures/P24385.pdb	alphafold
P24385	P24385	../datasets/Structures/P24385.pdb	alphafold
P30279	P30279	../datasets/Structures/P30279.pdb	alphafold
P30279	P30279	../datasets/Structures/P30279.pdb	alphafold
P30281	P30281	../datasets/Structures/P30281.pdb	alphafold
P24864	P24864	../datasets/Structures/P24864.pdb	alphafold
O96020	O96020	../datasets/Structures/O96020.pdb	alphafold
P41002	P41002	../datasets/Structures/P41002.pdb	alphafold
Q9UK58	Q9UK58	../datasets/Structures/Q9UK58.pdb	alphafold
O60563	O60563	../datasets/Structures/O60563.pdb	alphafold
Q9ULG6	Q9ULG6	../datasets/Structures/Q9ULG6.pdb	alphafold
Q9UK39	Q9UK39	../datasets/Structures/Q9UK39.pdb	alphafold
P86791	P86791	../datasets/Structures/P86791.pdb	alphafold
P48509	P48509	../datasets/Structures/P48509.pdb	alphafold
P48509	P48509	../datasets/Structures/P48509.pdb	alphafold
P48509	P48509	../datasets/Structures/P48509.pdb	alphafold
P48509	P48509	../datasets/Structures/P48509.pdb	alphafold
P48509	P48509	../datasets/Structures/P48509.pdb	alphafold
Q04900	Q04900	../datasets/Structures/Q04900.pdb	alphafold
P06126	P06126	../datasets/Structures/P06126.pdb	alphafold
P06729	P06729	../datasets/Structures/P06729.pdb	alphafold
Q9BZW8	Q9BZW8	../datasets/Structures/Q9BZW8.pdb	alphafold
Q9Y5K6	Q9Y5K6	../datasets/Structures/Q9Y5K6.pdb	alphafold
Q8TDQ1	Q8TDQ1	../datasets/Structures/Q8TDQ1.pdb	alphafold
Q9NPF0	Q9NPF0	../datasets/Structures/Q9NPF0.pdb	alphafold
P28906	P28906	../datasets/Structures/P28906.pdb	alphafold
P16671	P16671	../datasets/Structures/P16671.pdb	alphafold
P11049	P11049	../datasets/Structures/P11049.pdb	alphafold
P11049	P11049	../datasets/Structures/P11049.pdb	alphafold
P28907	P28907	../datasets/Structures/P28907.pdb	alphafold
P04234	P04234	../datasets/Structures/P04234.pdb	alphafold
P07766	P07766	../datasets/Structures/P07766.pdb	alphafold
O15446	O15446	../datasets/Structures/O15446.pdb	alphafold
P01730	P01730	../datasets/Structures/P01730.pdb	alphafold
P16070	P16070	../datasets/Structures/P16070.pdb	alphafold
P15529	P15529	../datasets/Structures/P15529.pdb	alphafold
Q08722	Q08722	../datasets/Structures/Q08722.pdb	alphafold
P06127	P06127	../datasets/Structures/P06127.pdb	alphafold
P19397	P19397	../datasets/Structures/P19397.pdb	alphafold
P19397	P19397	../datasets/Structures/P19397.pdb	alphafold
P19397	P19397	../datasets/Structures/P19397.pdb	alphafold
P08174	P08174	../datasets/Structures/P08174.pdb	alphafold
P30203	P30203	../datasets/Structures/P30203.pdb	alphafold
P08962	P08962	../datasets/Structures/P08962.pdb	alphafold
P34810	P34810	../datasets/Structures/P34810.pdb	alphafold
Q07108	Q07108	../datasets/Structures/Q07108.pdb	alphafold
P09564	P09564	../datasets/Structures/P09564.pdb	alphafold
Q01151	Q01151	../datasets/Structures/Q01151.pdb	alphafold
P48960	P48960	../datasets/Structures/P48960.pdb	alphafold
P48960	P48960	../datasets/Structures/P48960.pdb	alphafold
P48960	P48960	../datasets/Structures/P48960.pdb	alphafold
P48960	P48960	../datasets/Structures/P48960.pdb	alphafold
P48960	P48960	../datasets/Structures/P48960.pdb	alphafold
P14209	P14209	../datasets/Structures/P14209.pdb	alphafold
Q8TCZ2	Q8TCZ2	../datasets/Structures/Q8TCZ2.pdb	alphafold
O75794	O75794	../datasets/Structures/O75794.pdb	alphafold
Q13042	Q13042	../datasets/Structures/Q13042.pdb	alphafold
A0A096LPI5	A0A096LPI5	../datasets/Structures/A0A096LPI5.pdb	alphafold
P30304	P30304	../datasets/Structures/P30304.pdb	alphafold
P30307	P30307	../datasets/Structures/P30307.pdb	alphafold
Q8NHZ8	Q8NHZ8	../datasets/Structures/Q8NHZ8.pdb	alphafold
Q14004	Q14004	../datasets/Structures/Q14004.pdb	alphafold
Q14004	Q14004	../datasets/Structures/Q14004.pdb	alphafold
Q14004	Q14004	../datasets/Structures/Q14004.pdb	alphafold
Q14004	Q14004	../datasets/Structures/Q14004.pdb	alphafold
Q14004	Q14004	../datasets/Structures/Q14004.pdb	alphafold
Q14004	Q14004	../datasets/Structures/Q14004.pdb	alphafold
Q9BWU1	Q9BWU1	../datasets/Structures/Q9BWU1.pdb	alphafold
O60508	O60508	../datasets/Structures/O60508.pdb	alphafold
Q5VT25	Q5VT25	../datasets/Structures/Q5VT25.pdb	alphafold
Q5VT25	Q5VT25	../datasets/Structures/Q5VT25.pdb	alphafold
Q5VT25	Q5VT25	../datasets/Structures/Q5VT25.pdb	alphafold
Q5VT25	Q5VT25	../datasets/Structures/Q5VT25.pdb	alphafold
Q5VT25	Q5VT25	../datasets/Structures/Q5VT25.pdb	alphafold
Q5VT25	Q5VT25	../datasets/Structures/Q5VT25.pdb	alphafold
Q9Y5S2	Q9Y5S2	../datasets/Structures/Q9Y5S2.pdb	alphafold
Q00587	Q00587	../datasets/Structures/Q00587.pdb	alphafold
O14613	O14613	../datasets/Structures/O14613.pdb	alphafold
O75419	O75419	../datasets/Structures/O75419.pdb	alphafold
Q99459	Q99459	../datasets/Structures/Q99459.pdb	alphafold
O00311	O00311	../datasets/Structures/O00311.pdb	alphafold
Q99618	Q99618	../datasets/Structures/Q99618.pdb	alphafold
Q96FF9	Q96FF9	../datasets/Structures/Q96FF9.pdb	alphafold
Q9H5V8	Q9H5V8	../datasets/Structures/Q9H5V8.pdb	alphafold
P12830	P12830	../datasets/Structures/P12830.pdb	alphafold
P12830	P12830	../datasets/Structures/P12830.pdb	alphafold
P55287	P55287	../datasets/Structures/P55287.pdb	alphafold
P55287	P55287	../datasets/Structures/P55287.pdb	alphafold
P55290	P55290	../datasets/Structures/P55290.pdb	alphafold
P19022	P19022	../datasets/Structures/P19022.pdb	alphafold
P19022	P19022	../datasets/Structures/P19022.pdb	alphafold
P19022	P19022	../datasets/Structures/P19022.pdb	alphafold
P19022	P19022	../datasets/Structures/P19022.pdb	alphafold
P22223	P22223	../datasets/Structures/P22223.pdb	alphafold
P22223	P22223	../datasets/Structures/P22223.pdb	alphafold
P55283	P55283	../datasets/Structures/P55283.pdb	alphafold
O14735	O14735	../datasets/Structures/O14735.pdb	alphafold
Q9NYV4	Q9NYV4	../datasets/Structures/Q9NYV4.pdb	alphafold
O14519	O14519	../datasets/Structures/O14519.pdb	alphafold
Q96SN8	Q96SN8	../datasets/Structures/Q96SN8.pdb	alphafold
P42771	P42771	../datasets/Structures/P42771.pdb	alphafold
P42771	P42771	../datasets/Structures/P42771.pdb	alphafold
P42771	P42771	../datasets/Structures/P42771.pdb	alphafold
Q96HQ2	Q96HQ2	../datasets/Structures/Q96HQ2.pdb	alphafold
P42772	P42772	../datasets/Structures/P42772.pdb	alphafold
P42772	P42772	../datasets/Structures/P42772.pdb	alphafold
P42773	P42773	../datasets/Structures/P42773.pdb	alphafold
P42773	P42773	../datasets/Structures/P42773.pdb	alphafold
P42773	P42773	../datasets/Structures/P42773.pdb	alphafold
P42773	P42773	../datasets/Structures/P42773.pdb	alphafold
P42773	P42773	../datasets/Structures/P42773.pdb	alphafold
P42773	P42773	../datasets/Structures/P42773.pdb	alphafold
P42773	P42773	../datasets/Structures/P42773.pdb	alphafold
P55273	P55273	../datasets/Structures/P55273.pdb	alphafold
Q4KMG0	Q4KMG0	../datasets/Structures/Q4KMG0.pdb	alphafold
Q01850	Q01850	../datasets/Structures/Q01850.pdb	alphafold
Q92903	Q92903	../datasets/Structures/Q92903.pdb	alphafold
Q9Y232	Q9Y232	../datasets/Structures/Q9Y232.pdb	alphafold
Q9Y232	Q9Y232	../datasets/Structures/Q9Y232.pdb	alphafold
Q9Y232	Q9Y232	../datasets/Structures/Q9Y232.pdb	alphafold
Q9Y232	Q9Y232	../datasets/Structures/Q9Y232.pdb	alphafold
Q9Y232	Q9Y232	../datasets/Structures/Q9Y232.pdb	alphafold
Q9Y232	Q9Y232	../datasets/Structures/Q9Y232.pdb	alphafold
Q9Y232	Q9Y232	../datasets/Structures/Q9Y232.pdb	alphafold
Q8N8U2	Q8N8U2	../datasets/Structures/Q8N8U2.pdb	alphafold
P13688	P13688	../datasets/Structures/P13688.pdb	alphafold
Q03701	Q03701	../datasets/Structures/Q03701.pdb	alphafold
Q9NZK5	Q9NZK5	../datasets/Structures/Q9NZK5.pdb	alphafold
Q9NYQ6	Q9NYQ6	../datasets/Structures/Q9NYQ6.pdb	//files.rcsb.org/download/7SZ8.pdb.gz to fetch 7SZ8's pdb file as a string.
Q03188	Q03188	../datasets/Structures/Q03188.pdb	alphafold
Q02224	Q02224	../datasets/Structures/Q02224.pdb	//files.rcsb.org/download/6M4I.pdb.gz to fetch 6M4I's pdb file as a string.
Q9H3R5	Q9H3R5	../datasets/Structures/Q9H3R5.pdb	alphafold
Q92674	Q92674	../datasets/Structures/Q92674.pdb	alphafold
Q9HC77	Q9HC77	../datasets/Structures/Q9HC77.pdb	alphafold
Q9NSP4	Q9NSP4	../datasets/Structures/Q9NSP4.pdb	alphafold
Q9BU64	Q9BU64	../datasets/Structures/Q9BU64.pdb	alphafold
Q6IPU0	Q6IPU0	../datasets/Structures/Q6IPU0.pdb	alphafold
Q7L2Z9	Q7L2Z9	../datasets/Structures/Q7L2Z9.pdb	alphafold
Q7Z7K6	Q7Z7K6	../datasets/Structures/Q7Z7K6.pdb	alphafold
Q8N960	Q8N960	../datasets/Structures/Q8N960.pdb	alphafold
Q66GS9	Q66GS9	../datasets/Structures/Q66GS9.pdb	alphafold
Q5SW79	Q5SW79	../datasets/Structures/Q5SW79.pdb	alphafold
Q5SW79	Q5SW79	../datasets/Structures/Q5SW79.pdb	alphafold
Q5SW79	Q5SW79	../datasets/Structures/Q5SW79.pdb	alphafold
Q5SW79	Q5SW79	../datasets/Structures/Q5SW79.pdb	alphafold
Q5SW79	Q5SW79	../datasets/Structures/Q5SW79.pdb	alphafold
Q5SW79	Q5SW79	../datasets/Structures/Q5SW79.pdb	alphafold
Q5SW79	Q5SW79	../datasets/Structures/Q5SW79.pdb	alphafold
Q5SW79	Q5SW79	../datasets/Structures/Q5SW79.pdb	alphafold
Q5SW79	Q5SW79	../datasets/Structures/Q5SW79.pdb	alphafold
Q9BV73	Q9BV73	../datasets/Structures/Q9BV73.pdb	alphafold
O15078	O15078	../datasets/Structures/O15078.pdb	alphafold
Q5VT06	Q5VT06	../datasets/Structures/Q5VT06.pdb	//files.rcsb.org/download/2COZ.pdb.gz to fetch 2COZ's pdb file as a string.
Q76N32	Q76N32	../datasets/Structures/Q76N32.pdb	alphafold
Q9P209	Q9P209	../datasets/Structures/Q9P209.pdb	alphafold
Q5JTW2	Q5JTW2	../datasets/Structures/Q5JTW2.pdb	alphafold
Q8IW35	Q8IW35	../datasets/Structures/Q8IW35.pdb	alphafold
Q9UEE9	Q9UEE9	../datasets/Structures/Q9UEE9.pdb	alphafold
P05156	P05156	../datasets/Structures/P05156.pdb	alphafold
Q9UFW8	Q9UFW8	../datasets/Structures/Q9UFW8.pdb	alphafold
Q9P2M7	Q9P2M7	../datasets/Structures/Q9P2M7.pdb	alphafold
Q0VF96	Q0VF96	../datasets/Structures/Q0VF96.pdb	alphafold
Q99674	Q99674	../datasets/Structures/Q99674.pdb	alphafold
Q8WUX2	Q8WUX2	../datasets/Structures/Q8WUX2.pdb	alphafold
Q13112	Q13112	../datasets/Structures/Q13112.pdb	alphafold
